,bigrams,counts
8285,"('worked,cool', 'sandwich')",1
8286,"('sandwich', 'style')",1
8287,"('style', 'basic')",1
8288,"('basic', 'shredded')",1
8289,"('lettuce', 'limited')",1
8290,"('limited', 'condiments')",1
8291,"('condiments', 'prepackaged')",1
8292,"('prepackaged', 'ideas')",1
8293,"('ideas', 'mostly')",1
8294,"('mostly', 'focused')",1
8295,"('focused', 'classics')",1
8296,"('classics', 'like')",1
8297,"('sandwich', 'roast')",1
8298,"('sandwich', 'etc')",1
8299,"('etc', 'normally')",1
8300,"('normally', 'care')",1
8301,"('care', 'place')",1
8302,"('many', 'things')",1
8303,"('things', 'well')",1
8304,"('well', '1')",1
8305,"('1', ""they're"")",1
8306,"(""they're"", 'fast')",1
8307,"('fast', 'really')",1
8308,"('fast', 'volume')",1
8309,"('volume', ""they're"")",1
8310,"(""they're"", 'least')",1
8311,"('least', 'efficient')",1
8312,"('efficient', 'sandwich')",1
8313,"('seen', 'staff')",1
8314,"('staff', 'properly')",1
8315,"('properly', 'unusual')",1
8316,"('unusual', 'days')",1
8317,"('days', 'understaffing')",1
8318,"('understaffing', 'overworking')",1
8319,"('overworking', 'current')",1
8320,"('current', 'standard')",1
8321,"('standard', '2')",1
8322,"('sandwiches', 'totally')",1
8323,"('totally', 'reasonable')",1
8324,"('reasonable', 'think')",1
8325,"('think', 'long')",1
8326,"('long', '(thin)')",1
8327,"('(thin)', 'roll')",1
8328,"('roll', 'like')",1
8329,"('like', '5')",1
8330,"('5', 'less')",1
8331,"('less', 'sandwich')",1
8332,"('enough', 'decent')",1
8333,"('decent', 'meal')",1
8334,"('meal', 'people')",1
8335,"('people', '3')",1
8336,"('3', 'fresh')",1
8337,"('fresh', 'making')",1
8338,"('making', 'tasty')",1
8339,"('tasty', 'crafting')",1
8340,"('crafting', 'good')",1
8341,"('good', 'ingredients')",1
8342,"('ingredients', 'either')",1
8343,"('either', 'bought')",1
8344,"('bought', 'sold')",1
8345,"('sold', 'day')",1
8346,"('day', 'manager')",1
8347,"('manager', 'quality')",1
8348,"('quality', 'well')",1
8349,"('well', 'if')",1
8350,"('if', 'great')",1
8351,"('great', 'features')",1
8352,"('features', 'enough')",1
8353,"('enough', 'place')",1
8354,"('place', 'also')",1
8355,"('also', 'deliver')",1
8356,"('deliver', 'fairly')",1
8357,"('fairly', 'late')",1
8358,"('night', ""it's"")",1
8359,"(""it's"", 'unique')",1
8360,"('unique', 'sandwich')",1
8361,"('sandwich', 'experience')",1
8362,"('experience', ""i've"")",1
8363,"('eaten', 'sandwiches')",1
8364,"('place', 'huge')",1
8365,"('fan', '(and')",1
8366,"('(and', 'excellent')",1
8367,"('excellent', 'sandwich')",1
8368,"('maker', 'well--and')",1
8369,"('well--and', ""i'm"")",1
8370,"('talking', 'way')",1
8371,"('way', 'perv)')",1
8372,"('perv)', 'try')",1
8373,"('place', ""they'll"")",1
8374,"(""they'll"", 'win,nice')",1
8375,"('win,nice', 'warm')",1
8376,"('subs', 'wonderfully')",1
8377,"('wonderfully', 'soft')",1
8378,"('soft', 'bread')",1
8379,"('bread', 'look')",1
8380,"('look', 'always')",1
8381,"('always', '$2')",1
8382,"('$2', 'combo')",1
8383,"('combo', 'coupons')",1
8384,"('coupons', 'floating')",1
8385,"('floating', 'around')",1
8386,"('around', 'medium')",1
8387,"('medium', 'side')",1
8388,"('side', 'sub')",1
8389,"('sub', 'plenty')",1
8390,"('plenty', 'big')",1
8391,"('big', 'fun')",1
8392,"('fun', '""make')",1
8393,"('""make', 'coke""')",1
8394,"('coke""', 'flavor')",1
8395,"('flavor', 'machines')",1
8396,"('machines', 'nothing')",1
8397,"('nothing', 'better')",1
8398,"('better', 'orange')",1
8399,"('orange', 'flavored')",1
8400,"('flavored', 'diet')",1
8401,"('diet', 'coke,subway')",1
8402,"('coke,subway', 'location')",1
8403,"('business', 'practical')",1
8404,"('practical', 'friendly')",1
8405,"('friendly', 'indian')",1
8406,"('family', 'runs')",1
8407,"('runs', 'sub')",1
8408,"('shop', 'nice')",1
8409,"('nice', 'keep')",1
8410,"('keep', 'restaurant')",1
8411,"('food', 'high')",1
8412,"('quality', 'fairly')",1
8413,"('healthy', '6$')",1
8414,"('6$', 'sub')",1
8415,"('sub', 'day')",1
8416,"('day', 'good')",1
8417,"('good', 'deal,subway')",1
8418,"('deal,subway', 'close')",1
8419,"('close', 'office')",1
8420,"('office', 'good')",1
8421,"('good', 'convenient')",1
8422,"('convenient', 'place')",1
8423,"('lunch', '-')",1
8424,"('salad', 'drive-thru')",1
8425,"('drive-thru', 'nice')",1
8426,"('nice', 'although')",1
8427,"('although', 'usually')",1
8428,"('go', 'inside')",1
8429,"('order', 'frequent')",1
8430,"('one', '1')",1
8431,"('week', 'they')",1
8432,"('they', 'often')",1
8433,"('often', 'hurry')",1
8434,"('hurry', 'offer')",1
8435,"('offer', 'smile')",1
8436,"('smile', 'first')",1
8437,"('first', 'found')",1
8438,"('found', 'smile')",1
8439,"('smile', 'ask')",1
8440,"('ask', 'get')",1
8441,"('get', 'return')",1
8442,"('return', 'regular')",1
8443,"('basis', 'focused')",1
8444,"('focused', 'quickly')",1
8445,"('serving', 'meal')",1
8446,"('meal', '(and')",1
8447,"('(and', 'getting')",1
8448,"('getting', 'right)')",1
8449,"('right)', 'appreciate')",1
8450,"('appreciate', 'they')",1
8451,"('they', 'make')",1
8452,"('make', 'error')",1
8453,"('error', 'recent')",1
8454,"('recent', 'order')",1
8455,"('order', 'insisted')",1
8456,"('insisted', 'making')",1
8457,"('making', 'new')",1
8458,"('one', 'quickly')",1
8459,"('quickly', 'smile')",1
8460,"('smile', 'saying')",1
8461,"('saying', '""no')",1
8462,"('""no', 'problem""')",1
8463,"('problem""', ""i'll"")",1
8464,"(""i'll"", 'back')",1
8465,"('back', 'soon,would')",1
8466,"('soon,would', 'loved')",1
8467,"('loved', 'give')",1
8468,"('place', '3')",1
8469,"('stars', 'based')",1
8470,"('based', 'sandwiches')",1
8471,"('sandwiches', 'alone')",1
8472,"('alone', 'mine')",1
8473,"('mine', 'steak')",1
8474,"('steak', 'fried')",1
8475,"('fried', 'onion')",1
8476,"('onion', 'strings')",1
8477,"('strings', 'kind')",1
8478,"('kind', 'cheese')",1
8479,"('cheese', 'sauce')",1
8480,"('sauce', 'delicious')",1
8481,"('delicious', 'dad')",1
8482,"('dad', 'roast')",1
8483,"('beef', '(was')",1
8484,"('(was', 'mediocre')",1
8485,"('mediocre', 'best)')",1
8486,"('best)', 'mom')",1
8487,"('mom', 'ham')",1
8488,"('cheese', '""okay""')",1
8489,"('""okay""', 'problem')",1
8490,"('problem', 'waited')",1
8491,"('waited', '30')",1
8492,"('minutes', 'sandwiches')",1
8493,"('sandwiches', 'understand')",1
8494,"('hour', 'two')",1
8495,"('us', 'demanded')",1
8496,"('demanded', 'money')",1
8497,"('back', 'waiting')",1
8498,"('long', 'several')",1
8499,"('several', 'people')",1
8500,"('counter', ""i'm"")",1
8501,"('sure', 'hold')",1
8502,"('hold', 'give')",1
8503,"('try', 'tasty')",1
8504,"('tasty', 'steak')",1
8505,"('steak', 'sandwich,travel')",1
8506,"('sandwich,travel', 'often')",1
8507,"('often', 'stop')",1
8508,"('stop', 'subway')",1
8509,"('subway', 'veggie')",1
8510,"('subways', 'around')",1
8511,"('around', 'better')",1
8512,"('staff', 'fresh')",1
8513,"('fresh', 'well')",1
8514,"('well', 'prepared')",1
8515,"('prepared', 'sandwiches')",1
8516,"('sandwiches', 'selections,spent')",1
8517,"('selections,spent', 'many')",1
8518,"('many', 'days')",1
8519,"('days', 'original')",1
8520,"('original', 'new')",1
8521,"('jersey', 'actually')",1
8522,"('actually', 'competed')",1
8523,"('competed', 'pagainst')",1
8524,"('pagainst', 'good')",1
8525,"('sub', 'decent')",1
8526,"('service', 'used')",1
8527,"('used', 'aces')",1
8528,"('aces', 'franchisee')",1
8529,"('franchisee', 'opened')",1
8530,"('opened', 'stores')",1
8531,"('stores', 'thinning')",1
8532,"('thinning', 'ranks')",1
8533,"('ranks', 'competent')",1
8534,"('competent', 'employees')",1
8535,"('employees', 'obvious')",1
8536,"('obvious', 'also')",1
8537,"('also', 'way')",1
8538,"('way', 'expensive')",1
8539,"('expensive', 'sandwich')",1
8540,"('sandwich', 'two')",1
8541,"('two', 'giant')",1
8542,"('giant', 'meal')",1
8543,"('meal', ""'deals"")",1
8544,"(""'deals"", 'run')",1
8545,"('run', 'around')",1
8546,"('around', '$3000')",1
8547,"('$3000', 'north')",1
8548,"('north', 'east')",1
8549,"('east', 'sandwiches,worst')",1
8550,"('sandwiches,worst', 'subway')",1
8551,"('ever', 'avoid')",1
8552,"('avoid', 'completely')",1
8553,"('completely', 'drive')",1
8554,"('drive', '2')",1
8555,"('2', 'exits')",1
8556,"('exits', 'fairview')",1
8557,"('fairview', 'go')",1
8558,"('go', ""sam's"")",1
8559,"(""sam's"", 'go')",1
8560,"('go', 'strip')",1
8561,"('strip', 'you')",1
8562,"('you', 'ask')",1
8563,"('extra', 'everything')",1
8564,"('everything', 'skimp')",1
8565,"('everything', '5')",1
8566,"('5', 'olives')",1
8567,"('olives', 'footlong')",1
8568,"('footlong', 'adequate')",1
8569,"('adequate', 'ask')",1
8570,"('ask', 'give')",1
8571,"('3', 'plus')",1
8572,"('plus', 'dirty')",1
8573,"('dirty', 'look')",1
8574,"('look', 'you')",1
8575,"('you', 'get')",1
8576,"('salad', 'chop')",1
8577,"('chop', 'get')",1
8578,"('get', 'mush')",1
8579,"('mush', 'charge')",1
8580,"('charge', 'yet')",1
8581,"('yet', 'get')",1
8582,"('get', 'bread')",1
8583,"('bread', 'got')",1
8584,"('got', 'less')",1
8585,"('less', 'veggies')",1
8586,"('veggies', 'would')",1
8587,"('would', 'sandwich')",1
8588,"('ask', 'crackers')",1
8589,"('crackers', 'since')",1
8590,"('since', 'croutons')",1
8591,"('croutons', 'insist')",1
8592,"('insist', 'soup')",1
8593,"('soup', 'tried')",1
8594,"('tried', 'complain')",1
8595,"('complain', 'one')",1
8596,"('time', 'girl')",1
8597,"('girl', 'even')",1
8598,"('even', 'turn')",1
8599,"('turn', 'around')",1
8600,"('around', 'acknowledge')",1
8601,"('acknowledge', 'you')",1
8602,"('you', 'one')",1
8603,"('time', 'finally')",1
8604,"('finally', 'saw')",1
8605,"('saw', 'manager')",1
8606,"('manager', 'starts')",1
8607,"('starts', 'think')",1
8608,"('think', 'makes')",1
8609,"('makes', 'sandwiches')",1
8610,"('sandwiches', 'fast')",1
8611,"('fast', 'throws')",1
8612,"('throws', 'vegetables')",1
8613,"('vegetables', 'half')",1
8614,"('half', 'miss')",1
8615,"('miss', 'sandwich')",1
8616,"('sandwich', 'rushes')",1
8617,"('rushes', 'along')",1
8618,"('along', 'fast')",1
8619,"('fast', 'caring')",1
8620,"('caring', 'sandwich')",1
8621,"('sandwich', 'looks')",1
8622,"('line', 'usually')",1
8623,"('usually', 'long')",1
8624,"('long', 'nobody')",1
8625,"('nobody', 'comes')",1
8626,"('comes', 'help')",1
8627,"('help', 'see')",1
8628,"('see', '(and')",1
8629,"('(and', 'hear)')",1
8630,"('hear)', 'back')",1
8631,"('could', 'really')",1
8632,"('really', 'back')",1
8633,"('subway', 'considering')",1
8634,"('considering', 'food')",1
8635,"('food', 'cut')",1
8636,"('cut', 'prepared')",1
8637,"('prepared', 'stored')",1
8638,"('stored', 'refrigerators,standard')",1
8639,"('refrigerators,standard', 'subway')",1
8640,"('never', 'problems')",1
8641,"('problems', 'quality')",1
8642,"('food', 'getting')",1
8643,"('correct', 'the')",1
8644,"('the', 'problem')",1
8645,"('problem', 'always')",1
8646,"('food', 'eat')",1
8647,"('eat', 'three')",1
8648,"('month', 'usually')",1
8649,"('usually', 'noon')",1
8650,"('noon', '5pm')",1
8651,"('5pm', 'every')",1
8652,"('time', 'seems')",1
8653,"('seems', 'way')",1
8654,"('way', 'staffed')",1
8655,"('staffed', 'count')",1
8656,"('count', 'one')",1
8657,"('one', 'hand')",1
8658,"('hand', 'amount')",1
8659,"('amount', 'times')",1
8660,"('seen', 'two')",1
8661,"('working', 'worst')",1
8662,"('worst', 'time')",1
8663,"('time', 'spent')",1
8664,"('spent', 'twenty')",1
8665,"('twenty', 'minutes')",1
8666,"('minutes', 'line')",1
8667,"('person', 'made')",1
8668,"('made', ""everybody's"")",1
8669,"(""everybody's"", 'sandwich')",1
8670,"('sandwich', 'ring')",1
8671,"('ring', 'second')",1
8672,"('employee', 'sitting')",1
8673,"('sitting', 'behind')",1
8674,"('behind', 'little')",1
8675,"('little', 'divider')",1
8676,"('divider', 'kitchen')",1
8677,"('kitchen', 'typing')",1
8678,"('typing', 'away')",1
8679,"('away', 'computer')",1
8680,"('computer', 'i')",1
8681,"('i', 'still')",1
8682,"('know', 'hour')",1
8683,"('hour', 'spare,always')",1
8684,"('spare,always', 'come')",1
8685,"('good', 'price')",1
8686,"('price', 'thing')",1
8687,"('say', 'need')",1
8688,"('need', 'change')",1
8689,"('change', 'need')",1
8690,"('need', 'put')",1
8691,"('stuff', 'sandwich')",1
8692,"('put', 'enough')",1
8693,"('enough', 'charge')",1
8694,"('charge', 'lot')",1
8695,"('lot', 'want')",1
8696,"('want', 'extra,baseball')",1
8697,"('extra,baseball', 'games')",1
8698,"('games', 'collier')",1
8699,"('collier', 'park')",1
8700,"('park', 'stop')",1
8701,"('stop', 'g')",1
8702,"('g', 'et')",1
8703,"('et', 'quick')",1
8704,"('sandwiches', 'healthier')",1
8705,"('healthier', 'alternative')",1
8706,"('alternative', 'fast')",1
8707,"('food', 'usually')",1
8708,"('get', '30')",1
8709,"('minutes', 'closing')",1
8710,"('closing', 'every')",1
8711,"('time', 'arrive')",1
8712,"('arrive', 'food')",1
8713,"('food', 'either')",1
8714,"('either', 'empty')",1
8715,"('empty', 'put')",1
8716,"('away', 'food')",1
8717,"('looks', 'past')",1
8718,"('past', 'prime')",1
8719,"('prime', 'people')",1
8720,"('working', 'put')",1
8721,"('put', 'late')",1
8722,"('late', 'comers')",1
8723,"('comers', 'paying')",1
8724,"('paying', 'sandwich')",1
8725,"('sandwich', 'average')",1
8726,"('average', 'food')",1
8727,"('quality', 'made')",1
8728,"('made', 'someone')",1
8729,"('someone', 'want')",1
8730,"('want', 'could')",1
8731,"('could', 'busiest')",1
8732,"('busiest', 'hour')",1
8733,"('hour', 'business')",1
8734,"('business', '100')",1
8735,"('100', 'families')",1
8736,"('families', 'leaving')",1
8737,"('leaving', 'ball')",1
8738,"('ball', 'park')",1
8739,"('park', 'time')",1
8740,"('time', 'hint')",1
8741,"('hint', 'hint,sandwiches')",1
8742,"('hint,sandwiches', 'subway')",1
8743,"('great', 'half')",1
8744,"('half', 'time')",1
8745,"('time', 'times')",1
8746,"('times', 'terrible')",1
8747,"('terrible', 'girl')",1
8748,"('girl', 'glasses')",1
8749,"('glasses', 'black')",1
8750,"('black', 'hair')",1
8751,"('hair', 'seemed')",1
8752,"('seemed', 'scared')",1
8753,"('scared', 'cut')",1
8754,"('cut', 'slack')",1
8755,"('slack', 'slow')",1
8756,"('slow', 'forgetful')",1
8757,"('forgetful', 'guy')",1
8758,"('guy', 'training')",1
8759,"('training', 'welcoming')",1
8760,"('welcoming', 'flat')",1
8761,"('flat', 'rude,brought')",1
8762,"('rude,brought', 'daughters')",1
8763,"('daughters', 'friends')",1
8764,"('friends', 'dinner')",1
8765,"('dinner', 'celebrate')",1
8766,"('celebrate', 'birthday')",1
8767,"('birthday', 'chose')",1
8768,"('chose', 'specifically')",1
8769,"('specifically', 'offer')",1
8770,"('offer', 'gluten')",1
8771,"('free', 'rolls')",1
8772,"('rolls', 'thoroughly')",1
8773,"('thoroughly', 'enjoyed')",1
8774,"('enjoyed', 'sandwiches')",1
8775,"('would', 'refer')",1
8776,"('refer', 'typically')",1
8777,"('typically', 'philly')",1
8778,"('philly', 'cheesesteak')",1
8779,"('cheesesteak', 'still')",1
8780,"('tasty', 'gluten')",1
8781,"('took', 'extra')",1
8782,"('extra', 'time')",1
8783,"('come', 'explained')",1
8784,"('explained', 'take')",1
8785,"('time', 'clean')",1
8786,"('clean', 'grill')",1
8787,"('grill', 'made')",1
8788,"('us', 'feel')",1
8789,"('feel', 'much')",1
8790,"('better', 'understand')",1
8791,"('understand', 'means')",1
8792,"('means', 'gluten')",1
8793,"('free', 'definitely')",1
8794,"('definitely', 'return,many')",1
8795,"('return,many', 'subways')",1
8796,"('subways', 'cleanest')",1
8797,"('cleanest', 'best')",1
8798,"('best', 'managed')",1
8799,"('managed', 'guys')",1
8800,"('work', 'great')",1
8801,"('great', 'nowhere')",1
8802,"('nowhere', 'better')",1
8803,"('better', 'indy')",1
8804,"('indy', 'carmel')",1
8805,"('carmel', 'area,place')",1
8806,"('area,place', 'needs')",1
8807,"('needs', 'clean')",1
8808,"('bathroom', 'disgusting')",1
8809,"('disgusting', 'floor')",1
8810,"('floor', 'dirty')",1
8811,"('dirty', 'person')",1
8812,"('person', 'charge')",1
8813,"('charge', 'cleaning')",1
8814,"('cleaning', 'tables')",1
8815,"('tables', 'wit')",1
8816,"('wit', ""he's"")",1
8817,"(""he's"", 'bare')",1
8818,"('bare', 'hands')",1
8819,"('hands', 'hope')",1
8820,"('hope', 'wash')",1
8821,"('hands', 'specially')",1
8822,"('specially', 'use')",1
8823,"('restroom', 'lady')",1
8824,"('lady', 'handling')",1
8825,"('food', 'gloves')",1
8826,"('gloves', 'took')",1
8827,"('took', 'serving')",1
8828,"('serving', 'another')",1
8829,"('person', 'com')",1
8830,"('com', 'back')",1
8831,"('back', 'place,largest')",1
8832,"('place,largest', 'jimmy')",1
8833,"('johns', 'restaurant')",1
8834,"('restaurant', ""i've"")",1
8835,"('eaten', 'back')",1
8836,"('back', 'chicago')",1
8837,"('chicago', 'range')",1
8838,"('range', 'hole-in-the-wall')",1
8839,"('hole-in-the-wall', '2')",1
8840,"('2', 'tables')",1
8841,"('tables', 'big')",1
8842,"('big', 'holes-in-the-wall')",1
8843,"('holes-in-the-wall', '7')",1
8844,"('7', 'tables')",1
8845,"('location', 'huge;')",1
8846,"('huge;', 'lots')",1
8847,"('lots', 'seating')",1
8848,"('seating', 'key')",1
8849,"('key', 'bathroom')",1
8850,"('bathroom', 'required')",1
8851,"('required', 'clean')",1
8852,"('clean', 'really')",1
8853,"('makers', 'drive')",1
8854,"('drive', 'past')",1
8855,"('past', 'fast')",1
8856,"('fast', 'notice')",1
8857,"('notice', 'strip-mall')",1
8858,"('strip-mall', 'near')",1
8859,"('near', ""kroger's,needed"")",1
8860,"(""kroger's,needed"", 'grab')",1
8861,"('grab', 'quick')",1
8862,"('quick', 'late')",1
8863,"('lunch', 'way')",1
8864,"('way', 'event')",1
8865,"('event', 'white')",1
8866,"('white', 'house')",1
8867,"('house', 'thought')",1
8868,"('thought', ""we'd"")",1
8869,"(""we'd"", 'swing')",1
8870,"('swing', 'subway')",1
8871,"('subway', 'little')",1
8872,"('little', 'know')",1
8873,"('know', 'would')",1
8874,"('take', '30')",1
8875,"('said', 'sandwiches')",1
8876,"('would', 'close')",1
8877,"('close', 'inedible')",1
8878,"('inedible', 'the')",1
8879,"('the', 'girls')",1
8880,"('girls', 'behind')",1
8881,"('counter', 'said')",1
8882,"('said', 'less')",1
8883,"('less', '5')",1
8884,"('5', 'words')",1
8885,"('words', 'us')",1
8886,"('us', 'customer')",1
8887,"('customer', 'line')",1
8888,"('line', 'though')",1
8889,"('though', 'problem')",1
8890,"('problem', 'talking')",1
8891,"('talking', 'whole')",1
8892,"('time', 'wanted')",1
8893,"('get', 'threatening')",1
8894,"('threatening', 'one')",1
8895,"('one', 'dared')",1
8896,"('dared', 'think')",1
8897,"('think', 'leaving')",1
8898,"('leaving', 'i')",1
8899,"('i', 'recount')",1
8900,"('recount', 'moment')",1
8901,"('moment', 'torture')",1
8902,"('torture', 'short:')",1
8903,"('short:', 'slow')",1
8904,"('service', 'rude')",1
8905,"('rude', 'workers')",1
8906,"('workers', 'half')",1
8907,"('half', 'pound')",1
8908,"('pound', 'condiments')",1
8909,"('condiments', 'one')",1
8910,"('one', 'sandwiches')",1
8911,"('sandwiches', 'using')",1
8912,"('using', 'dirty')",1
8913,"('dirty', 'gloves')",1
8914,"('gloves', 'and/or')",1
8915,"('and/or', 'knives')",1
8916,"('knives', 'sandwiches')",1
8917,"('sandwiches', 'resulting')",1
8918,"('resulting', 'covered')",1
8919,"('covered', 'condiments')",1
8920,"('condiments', 'request/want/like')",1
8921,"('request/want/like', 'top')",1
8922,"('top', 'drink')",1
8923,"('drink', 'tried')",1
8924,"('tried', 'get')",1
8925,"('get', 'dispensers')",1
8926,"('dispensers', 'either')",1
8927,"('either', 'syrup')",1
8928,"('syrup', 'carbonated')",1
8929,"('carbonated', 'water')",1
8930,"('water', 'heard')",1
8931,"('heard', 'people')",1
8932,"('front', 'us')",1
8933,"('us', 'saying')",1
8934,"('saying', 'knew')",1
8935,"('knew', 'owner')",1
8936,"('owner', 'would')",1
8937,"('would', 'informing')",1
8938,"('informing', 'i')",1
8939,"('i', 'worked')",1
8940,"('school', 'ran')",1
8941,"('bread', 'still')",1
8942,"('still', 'better,hate')",1
8943,"('better,hate', 'admit')",1
8944,"('admit', 'pulic')",1
8945,"('pulic', 'like')",1
8946,"('one', 'particular')",1
