,bigrams,counts
1023,"('a', 'bite')",7
1024,"('as', 'we')",7
1025,"('were', 'the')",7
1026,"('started', 'to')",7
1027,"('looking', 'for')",7
1028,"('staff', 'are')",7
1029,"('one', 'time')",7
1030,"('but', 'today')",7
1031,"('only', 'had')",7
1032,"('of', 'time')",7
1033,"('impressed', 'with')",7
1034,"('of', 'our')",7
1035,"('experience', 'but')",7
1036,"('the', 'driver')",7
1037,"('i', 'understand')",7
1038,"('my', 'first')",7
1039,"('the', 'guys')",7
1040,"('but', 'if')",7
1041,"('and', 'easy')",7
1042,"('also', 'very')",7
1043,"('inside', 'the')",7
1044,"('to', 'choose')",7
1045,"('easy', 'to')",7
1046,"('give', 'them')",7
1047,"('i', 'highly')",7
1048,"('with', 'me')",7
1049,"('i', 'finally')",7
1050,"('the', 'bag')",7
1051,"('said', 'that')",7
1052,"('to', 'stop')",7
1053,"('that', 'a')",7
1054,"('a', 'large')",7
1055,"('so', 'good')",7
1056,"('tomato', 'onion')",7
1057,"('the', 'beach')",7
1058,"('making', 'my')",7
1059,"('the', 'day')",7
1060,"('like', 'they')",7
1061,"('and', 'food')",7
1062,"('the', 'local')",7
1063,"('it', 'when')",7
1064,"('other', 'locations')",7
1065,"('out', 'and')",7
1066,"('back', 'the')",7
1067,"('of', 'you')",7
1068,"('know', 'how')",7
1069,"('on', 'their')",7
1070,"('store', 'was')",7
1071,"('one', 'was')",7
1072,"('quickly', 'and')",7
1073,"('there', 'i')",7
1074,"('was', 'too')",7
1075,"('a', 'line')",7
1076,"('but', 'you')",7
1077,"('to', 'drive')",7
1078,"('and', 'out')",7
1079,"('so', 'fast')",7
1080,"('he', 'just')",7
1081,"('happy', 'to')",7
1082,"('having', 'a')",7
1083,"('that', 'he')",7
1084,"('subway', ""i've"")",7
1085,"('here', 'for')",7
1086,"('who', 'work')",7
1087,"('person', 'in')",7
1088,"('talking', 'to')",7
1089,"('the', 'whole')",7
1090,"('like', 'subway')",7
1091,"('location', 'the')",7
1092,"('subs', 'the')",7
1093,"('recommend', 'this')",7
1094,"('subway', 'so')",7
1095,"('good', 'as')",7
1096,"('about', 'their')",7
1097,"('at', 'my')",7
1098,"('me', 'but')",7
1099,"('old', 'bread')",7
1100,"('me', 'the')",7
1101,"('today', 'was')",7
1102,"('he', 'would')",7
1103,"('same', 'as')",7
1104,"('subway', 'to')",7
1105,"('fresh', 'ingredients')",7
1106,"('lettuce', 'tomatoes')",7
1107,"('long', 'time')",7
1108,"('as', 'if')",7
1109,"('but', ""that's"")",7
1110,"('is', 'an')",7
1111,"('was', 'at')",7
1112,"('&', 'cheese')",7
1113,"('can', 'be')",7
1114,"('but', ""i'm"")",7
1115,"('to', 'add')",7
1116,"('but', 'for')",7
1117,"('in', 'on')",7
1118,"('me', 'up')",7
1119,"('is', 'no')",7
1120,"('is', 'in')",7
1121,"('counter', 'was')",7
1122,"('he', ""didn't"")",7
1123,"('a', 'pretty')",6
1124,"('on', 'me')",6
1125,"('of', 'customer')",6
1126,"('long', 'as')",6
1127,"('him', 'to')",6
1128,"('soon', 'as')",6
1129,"('guess', 'i')",6
1130,"('subway', 'or')",6
1131,"(""john's"", 'is')",6
1132,"('many', 'times')",6
1133,"('prices', 'are')",6
1134,"('all', 'subways')",6
1135,"('i', 'live')",6
1136,"('that', 'one')",6
1137,"('one', 'and')",6
1138,"('experience', 'the')",6
1139,"('working', 'at')",6
1140,"('a', 'bunch')",6
1141,"('people', 'and')",6
1142,"('sandwich', ""it's"")",6
1143,"('by', 'a')",6
1144,"('to', 'call')",6
1145,"('it', 'for')",6
1146,"('is', 'pretty')",6
1147,"('at', 'other')",6
1148,"('far', 'the')",6
1149,"('way', 'better')",6
1150,"('just', 'as')",6
1151,"('as', 'good')",6
1152,"('a', 'month')",6
1153,"('of', 'these')",6
1154,"('and', 'in')",6
1155,"('my', 'way')",6
1156,"('thought', 'the')",6
1157,"('however', 'i')",6
1158,"('find', 'the')",6
1159,"('gas', 'station')",6
1160,"('and', 'helpful')",6
1161,"('sure', 'they')",6
1162,"('so', 'that')",6
1163,"('time', 'but')",6
1164,"('once', 'in')",6
1165,"('subway', 'has')",6
1166,"('ended', 'up')",6
1167,"('even', 'the')",6
1168,"('my', 'usual')",6
1169,"('eating', 'at')",6
1170,"('the', 'reason')",6
1171,"('and', 'go')",6
1172,"('though', 'i')",6
1173,"('and', 'told')",6
1174,"('how', 'many')",6
1175,"('it', ""didn't"")",6
1176,"('what', 'is')",6
1177,"('good', 'the')",6
1178,"('will', 'definitely')",6
1179,"('one', 'or')",6
1180,"('here', 'but')",6
1181,"('quite', 'a')",6
1182,"('to', 'check')",6
1183,"('this', 'new')",6
1184,"('were', 'friendly')",6
1185,"('a', 'question')",6
1186,"('order', 'online')",6
1187,"('they', ""can't"")",6
1188,"('up', 'for')",6
1189,"('see', 'if')",6
1190,"('was', 'fine')",6
1191,"('tell', 'me')",6
1192,"('for', 'some')",6
1193,"('here', 'i')",6
1194,"('pretty', 'much')",6
1195,"('stopped', 'by')",6
1196,"('get', 'in')",6
1197,"('my', 'life')",6
1198,"('my', 'office')",6
1199,"('are', 'delicious')",6
1200,"('delicious', 'and')",6
1201,"('the', 'hot')",6
1202,"('was', 'there')",6
1203,"('rude', 'to')",6
1204,"('is', 'on')",6
1205,"(""it's"", 'right')",6
1206,"('i', 'only')",6
1207,"('is', 'by')",6
1208,"('he', 'said')",6
1209,"('for', 'years')",6
1210,"('even', 'have')",6
1211,"('are', 'still')",6
1212,"('sure', 'what')",6
1213,"('going', 'on')",6
1214,"('from', 'here')",6
1215,"('came', 'to')",6
1216,"('pieces', 'of')",6
1217,"('veggies', 'and')",6
1218,"('the', 'receipt')",6
1219,"('not', 'get')",6
1220,"('sandwich', 'that')",6
1221,"('available', 'for')",6
1222,"('until', 'i')",6
1223,"('time', 'you')",6
1224,"('they', 'offer')",6
1225,"('go', 'here')",6
1226,"('super', 'friendly')",6
1227,"('subway', 'ever')",6
1228,"('busy', 'they')",6
1229,"('have', 'no')",6
1230,"('why', 'i')",6
1231,"('the', 'cashier')",6
1232,"('were', 'still')",6
1233,"('fast', 'but')",6
1234,"('say', 'i')",6
1235,"('to', 'and')",6
1236,"('never', 'come')",6
1237,"('up', 'my')",6
1238,"('too', 'many')",6
1239,"('an', 'order')",6
1240,"('why', 'they')",6
1241,"('cup', 'of')",6
1242,"('for', 'what')",6
1243,"('dining', 'area')",6
1244,"('staff', 'has')",6
1245,"(""don't"", 'want')",6
1246,"('the', 'problem')",6
1247,"('was', 'fast')",6
1248,"('than', 'most')",6
1249,"('food', 'but')",6
1250,"('after', 'the')",6
1251,"('the', 'music')",6
1252,"('and', 'good')",6
1253,"('subway', 'sandwich')",6
1254,"('put', 'the')",6
1255,"('food', 'for')",6
1256,"('girl', 'behind')",6
1257,"('she', 'started')",6
1258,"('she', 'just')",6
1259,"('i', 'wish')",6
1260,"('worth', 'it')",6
1261,"('never', 'go')",6
1262,"('said', 'i')",6
1263,"('enough', 'to')",6
1264,"('since', 'the')",6
1265,"('the', 'world')",6
1266,"('we', 'did')",6
1267,"('was', 'an')",6
1268,"('i', 'see')",6
1269,"('good', 'food')",6
1270,"('and', 'staff')",6
1271,"('was', 'friendly')",6
1272,"('coming', 'here')",6
1273,"('up', 'a')",6
1274,"('told', 'the')",6
1275,"('a', 'real')",6
1276,"('many', 'other')",6
1277,"('list', 'of')",6
1278,"('chicken', 'cheese')",6
1279,"('you', ""won't"")",6
1280,"('time', 'it')",6
1281,"('i', ""hadn't"")",6
1282,"('it', 'off')",6
1283,"('minutes', 'before')",6
1284,"('it', 'had')",6
1285,"('got', 'my')",6
1286,"('sauce', 'on')",6
1287,"('there', 'the')",6
1288,"('was', 'on')",6
1289,"('i', 'say')",6
1290,"('have', 'my')",6
1291,"('then', 'the')",6
1292,"('know', ""it's"")",6
1293,"('when', ""i'm"")",6
1294,"('was', 'rude')",6
1295,"('other', 'sub')",6
1296,"('and', 'asked')",6
1297,"('in', 'that')",6
1298,"('we', 'will')",6
1299,"('pick', 'up')",6
1300,"('my', 'house')",6
1301,"('rang', 'me')",6
1302,"('me', 'out')",6
1303,"('try', 'the')",6
1304,"('cheese', 'was')",6
1305,"('and', 'hot')",6
1306,"('the', 'tables')",6
1307,"('was', 'working')",6
1308,"('and', 'put')",6
1309,"('as', 'fast')",6
1310,"('the', 'chips')",6
1311,"('i', 'hate')",6
1312,"('sort', 'of')",6
1313,"('same', 'thing')",6
1314,"('food', 'from')",6
1315,"('quick', 'to')",6
1316,"('looks', 'like')",6
1317,"('what', 'we')",6
1318,"('to', 'help')",6
1319,"('got', 'home')",6
1320,"('you', 'for')",6
1321,"('however', 'the')",6
1322,"('be', 'on')",6
1323,"('stop', 'at')",6
1324,"('both', 'times')",6
1325,"('up', 'on')",6
1326,"('the', 'bacon')",6
1327,"('up', 'they')",6
1328,"('experience', 'here')",6
1329,"('you', 'need')",6
1330,"('in', 'it')",6
1331,"('great', 'sandwich')",6
1332,"('can', 'make')",6
1333,"('the', 'gentleman')",6
1334,"('6', 'inch')",6
1335,"('so', 'he')",6
1336,"('could', 'get')",6
1337,"('on', 'and')",6
1338,"('to', 'another')",6
1339,"('to', 'know')",6
1340,"('very', 'tasty')",6
1341,"('and', 'ask')",6
1342,"('a', 'meal')",6
1343,"(""i'll"", 'be')",6
1344,"('was', 'delicious')",6
1345,"('usually', 'get')",6
1346,"('always', 'great')",6
1347,"('the', 'restroom')",6
1348,"('before', 'the')",6
1349,"('my', 'opinion')",6
1350,"('not', 'as')",6
1351,"('asked', 'him')",6
1352,"('they', 'can')",6
1353,"('tomatoes', 'and')",6
1354,"('ingredients', 'and')",6
1355,"('fresh', 'i')",6
1356,"('are', 'really')",6
1357,"('a', 'coupon')",6
1358,"('the', 'corner')",6
1359,"('ok', 'i')",6
1360,"('the', 'drink')",6
1361,"('took', 'my')",6
1362,"('sandwich', 'shops')",6
1363,"('day', 'old')",6
1364,"('the', 'kid')",6
1365,"('location', 'for')",6
1366,"('as', 'possible')",6
1367,"('fresh', 'bread')",6
1368,"(""it's"", 'really')",6
1369,"('we', 'could')",6
1370,"('italian', 'sub')",6
1371,"('sub', 'with')",6
1372,"('delivery', 'and')",6
1373,"('day', 'and')",6
1374,"('here', 'at')",6
1375,"('and', 'chips')",6
1376,"('me', 'as')",6
1377,"('a', 'year')",6
1378,"('to', 'write')",6
1379,"('if', 'this')",6
1380,"('location', 'as')",6
1381,"('and', 'now')",6
1382,"('would', 'not')",6
1383,"('subway', 'you')",6
1384,"('like', 'he')",6
1385,"(""don't"", 'even')",6
1386,"('just', 'ok')",6
1387,"('and', 'is')",6
1388,"('for', 'any')",6
1389,"('here', 'are')",6
1390,"('get', 'you')",6
1391,"('half', 'and')",6
1392,"('service', 'the')",6
1393,"('having', 'to')",6
1394,"('to', 'repeat')",6
1395,"('top', 'of')",6
1396,"('my', 'kids')",6
1397,"('the', 'sign')",6
1398,"('of', 'subs')",6
1399,"('of', 'lettuce')",6
1400,"('but', 'a')",6
1401,"('highly', 'recommend')",6
1402,"('the', 'steak')",6
1403,"('subway', 'this')",5
1404,"('i', 'need')",5
1405,"('need', 'a')",5
1406,"('to', 'learn')",5
1407,"('be', 'there')",5
1408,"('as', 'soon')",5
1409,"('few', 'months')",5
1410,"('that', 'have')",5
1411,"('every', 'day')",5
1412,"('but', 'no')",5
1413,"('to', 'jimmy')",5
1414,"('the', 'difference')",5
1415,"('to', 'many')",5
1416,"('especially', 'the')",5
1417,"('and', 'take')",5
1418,"('only', 'thing')",5
1419,"('thing', 'i')",5
1420,"('a', 'friday')",5
1421,"('a', 'business')",5
1422,"('giving', 'them')",5
1423,"('them', 'the')",5
1424,"('bunch', 'of')",5
1425,"('of', 'people')",5
1426,"('from', 'them')",5
1427,"('i', 'normally')",5
1428,"('the', 'few')",5
1429,"('for', 'you')",5
1430,"('yourself', 'a')",5
1431,"('a', 'favor')",5
1432,"('favor', 'and')",5
1433,"('subway', ""it's"")",5
1434,"('worth', 'the')",5
1435,"('experience', 'at')",5
1436,"('a', 'chain')",5
1437,"('you', 'may')",5
1438,"('and', 'were')",5
1439,"('and', 'more')",5
1440,"('delivery', 'driver')",5
1441,"('slow', 'service')",5
1442,"('staff', 'the')",5
1443,"('something', 'i')",5
1444,"('for', 'subway')",5
1445,"('was', 'great')",5
1446,"('order', 'in')",5
1447,"('more', 'and')",5
1448,"('the', 'soda')",5
1449,"('ordered', 'and')",5
1450,"('order', 'to')",5
1451,"('order', 'which')",5
1452,"('people', 'who')",5
1453,"('that', 'work')",5
1454,"(""i'm"", 'sure')",5
1455,"('visit', 'i')",5
1456,"('it', 'so')",5
1457,"('good', 'experience')",5
1458,"('and', ""didn't"")",5
1459,"('of', 'customers')",5
1460,"('on', 'par')",5
1461,"('of', 'food')",5
1462,"('reason', 'i')",5
1463,"('be', 'returning')",5
1464,"('and', 'decided')",5
1465,"('placed', 'my')",5
1466,"('exactly', 'what')",5
1467,"('wanted', 'and')",5
1468,"('this', 'to')",5
1469,"('hour', 'to')",5
1470,"('bread', 'with')",5
1471,"('a', 'bag')",5
1472,"('of', 'chips')",5
1473,"('quality', 'and')",5
1474,"('was', 'excellent')",5
1475,"('favorite', 'sandwich')",5
1476,"('to', 'that')",5
1477,"('i', 'then')",5
1478,"('other', 'sandwich')",5
1479,"('if', 'she')",5
1480,"('then', 'she')",5
1481,"(""i'm"", 'a')",5
1482,"('with', 'some')",5
1483,"('i', 'found')",5
1484,"('time', 'there')",5
1485,"('sandwich', 'not')",5
1486,"('tried', 'the')",5
1487,"('have', 'that')",5
1488,"('but', 'was')",5
1489,"('it', 'just')",5
1490,"('just', 'want')",5
1491,"('a', 'meatball')",5
1492,"('some', 'reason')",5
1493,"('time', 'they')",5
1494,"('your', 'money')",5
1495,"('many', 'subways')",5
1496,"('this', 'a')",5
1497,"('time', ""i've"")",5
1498,"('extremely', 'rude')",5
1499,"('other', 'employee')",5
1500,"(""i'll"", 'go')",5
1501,"('best', 'i')",5
1502,"('just', 'go')",5
1503,"('the', 'vegetables')",5
1504,"('were', 'great')",5
1505,"('great', 'they')",5
1506,"('they', 'even')",5
1507,"('cheese', 'i')",5
1508,"('say', 'they')",5
1509,"('from', 'their')",5
1510,"('we', ""didn't"")",5
1511,"('care', 'of')",5
1512,"('in', 'our')",5
1513,"('any', 'subway')",5
1514,"('made', 'a')",5
1515,"('soft', 'and')",5
1516,"('past', 'few')",5
1517,"('getting', 'a')",5
1518,"('charged', 'me')",5
1519,"('cup', 'for')",5
1520,"('for', 'water')",5
1521,"('if', ""i'm"")",5
1522,"('would', 'rather')",5
1523,"('up', 'until')",5
1524,"('week', 'and')",5
1525,"('two', 'guys')",5
1526,"('i', 'believe')",5
1527,"('club', 'and')",5
1528,"('in', 'an')",5
1529,"('had', 'been')",5
1530,"('all', 'day')",5
1531,"('i', 'give')",5
1532,"('he', 'did')",5
1533,"('these', 'guys')",5
1534,"('not', 'eat')",5
1535,"('he', 'is')",5
1536,"('compared', 'to')",5
1537,"('my', 'business')",5
1538,"('six', 'inch')",5
1539,"('they', 'deliver')",5
1540,"('to', 'tell')",5
1541,"('what', 'they')",5
1542,"('stay', 'away')",5
1543,"('i', 'waited')",5
1544,"('minutes', 'for')",5
1545,"('the', 'soup')",5
1546,"('to', 'complain')",5
1547,"('new', 'location')",5
1548,"('delicious', 'i')",5
1549,"('good', 'for')",5
1550,"('the', 'wait')",5
1551,"('is', 'probably')",5
1552,"('always', 'have')",5
1553,"('a', 'decent')",5
1554,"('at', 'your')",5
1555,"('place', 'and')",5
1556,"('the', 'amount')",5
1557,"('are', 'better')",5
1558,"('is', 'fast')",5
1559,"(""that's"", 'why')",5
1560,"('so', 'loud')",5
1561,"('sub', 'but')",5
1562,"('with', 'your')",5
1563,"('fast', 'delivery')",5
1564,"('as', 'an')",5
1565,"('i', 'suggest')",5
1566,"('go', 'the')",5
1567,"('turkey', 'bacon')",5
1568,"('the', 'good')",5
1569,"('bad', 'but')",5
1570,"(""hadn't"", 'been')",5
1571,"('the', 'second')",5
1572,"('like', 'we')",5
1573,"('i', 'walk')",5
1574,"('on', 'them')",5
1575,"('that', 'when')",5
1576,"('online', 'order')",5
1577,"('me', 'in')",5
1578,"('stars', 'but')",5
1579,"('the', 'original')",5
1580,"('is', 'like')",5
1581,"('we', 'asked')",5
1582,"('the', 'building')",5
1583,"('had', 'some')",5
1584,"('was', 'still')",5
1585,"(""didn't"", 'really')",5
1586,"('made', 'to')",5
1587,"('be', 'to')",5
1588,"('particular', 'subway')",5
1589,"('location', 'but')",5
1590,"('asking', 'for')",5
1591,"('of', 'other')",5
1592,"('the', 'veggie')",5
1593,"('years', 'ago')",5
1594,"('today', 'and')",5
1595,"('the', 'giant')",5
1596,"('buy', 'a')",5
1597,"('spicy', 'italian')",5
1598,"('order', 'is')",5
1599,"(""don't"", 'get')",5
1600,"('it', 'makes')",5
1601,"('and', 'great')",5
1602,"('great', 'food')",5
1603,"('can', 'add')",5
1604,"('see', 'the')",5
1605,"('fast', 'you')",5
1606,"('of', 'that')",5
1607,"('with', 'one')",5
1608,"('i', 'actually')",5
1609,"('saying', 'that')",5
1610,"('that', 'my')",5
1611,"('to', 'top')",5
1612,"('the', 'point')",5
1613,"('to', 'one')",5
1614,"('great', 'the')",5
1615,"('people', 'were')",5
1616,"('and', 'tomato')",5
1617,"('turkey', 'tom')",5
1618,"('stop', 'in')",5
1619,"('my', 'only')",5
1620,"('cents', 'for')",5
1621,"('it', 'tasted')",5
1622,"('sub', 'i')",5
1623,"('extra', 'mayo')",5
1624,"('on', 'top')",5
1625,"('at', 'home')",5
1626,"('can', 'see')",5
1627,"(""don't"", 'seem')",5
1628,"('to', 'myself')",5
1629,"('on', 'how')",5
1630,"('i', ""haven't"")",5
1631,"('grab', 'a')",5
1632,"('subs', 'for')",5
1633,"('experience', 'i')",5
1634,"('my', 'sandwiches')",5
1635,"('store', 'i')",5
1636,"('wrong', 'with')",5
1637,"('credit', 'card')",5
1638,"('i', 'still')",5
1639,"('he', 'then')",5
1640,"('your', 'food')",5
1641,"('deal', 'with')",5
1642,"('eating', 'here')",5
1643,"('the', 'honey')",5
1644,"('to', 'change')",5
1645,"('right', 'next')",5
1646,"('type', 'of')",5
1647,"('average', 'subway')",5
1648,"('love', 'that')",5
1649,"('chicken', 'and')",5
1650,"('this', ""isn't"")",5
1651,"('her', 'hands')",5
1652,"('when', 'he')",5
1653,"('the', 'dirty')",5
1654,"('the', 'cold')",5
1655,"('place', 'but')",5
1656,"('than', 'a')",5
1657,"('order', 'but')",5
1658,"('to', 'fix')",5
1659,"('must', 'have')",5
1660,"('from', 'now')",5
1661,"('about', 'a')",5
1662,"('salad', 'and')",5
1663,"('for', 'their')",5
1664,"('come', 'in')",5
1665,"('between', 'the')",5
1666,"('to', 'it')",5
1667,"('for', 'our')",5
1668,"('price', 'and')",5
1669,"('ingredients', 'are')",5
1670,"('busy', 'i')",5
1671,"('you', 'pay')",5
1672,"('making', 'the')",5
1673,"('it', 'it')",5
1674,"('was', 'stale')",5
1675,"('and', 'one')",5
1676,"('i', 'mean')",5
1677,"('do', 'it')",5
1678,"('i', 'received')",5
1679,"('a', 'pickle')",5
1680,"('manager', 'is')",5
1681,"('nice', 'to')",5
1682,"('with', 'it')",5
1683,"('get', 'your')",5
1684,"('you', 'like')",5
1685,"('was', 'like')",5
1686,"('seemed', 'to')",5
1687,"('he', 'could')",5
1688,"('go', 'out')",5
1689,"('employees', 'at')",5
1690,"('ever', 'eaten')",5
1691,"('is', 'quick')",5
1692,"('location', 'are')",5
1693,"('delicious', 'the')",5
1694,"('such', 'a')",5
1695,"('as', 'any')",5
1696,"('making', 'it')",5
1697,"('keep', 'the')",5
1698,"('i', 'frequent')",5
1699,"('and', 'some')",5
1700,"('of', 'cheese')",5
1701,"('during', 'lunch')",5
1702,"('money', 'back')",5
1703,"('people', 'behind')",5
1704,"('was', 'i')",5
1705,"('a', 'veggie')",5
1706,"('and', 'well')",5
1707,"('and', 'other')",5
1708,"('them', 'for')",5
1709,"('was', 'doing')",5
1710,"('with', 'an')",5
1711,"('and', 'half')",5
1712,"('is', 'they')",5
1713,"('time', 'we')",5
1714,"('the', 'bathroom')",5
1715,"('dirty', 'and')",5
1716,"('their', 'hands')",5
1717,"('it', 'all')",5
1718,"('worked', 'at')",5
1719,"('get', 'what')",5
1720,"('for', 'an')",5
1721,"('subway', 'was')",5
1722,"('enjoy', 'the')",5
1723,"('my', 'second')",5
1724,"('it', 'with')",5
1725,"('the', 'avocado')",5
1726,"('it', 'they')",5
1727,"('i', 'noticed')",5
1728,"('really', 'like')",5
1729,"('and', ""don't"")",5
1730,"('but', 'my')",5
1731,"('starting', 'to')",5
1732,"('subs', 'that')",5
1733,"('young', 'lady')",5
1734,"('said', 'they')",5
1735,"('subs', 'i')",5
1736,"('on', 'his')",5
1737,"('it', 'on')",5
1738,"('also', 'like')",5
1739,"('my', 'sandwhich')",5
1740,"('showed', 'up')",5
1741,"('new', 'and')",5
1742,"('was', 'perfect')",5
1743,"('down', 'to')",5
1744,"('little', 'bit')",5
1745,"('this', 'area')",5
1746,"('new', 'orleans')",5
1747,"('food', 'here')",5
1748,"('guys', 'are')",5
1749,"('how', 'good')",5
1750,"('wait', 'a')",5
1751,"('greeted', 'with')",5
1752,"('is', 'better')",5
1753,"('lettuce', 'on')",5
1754,"('meatball', 'sandwich')",5
1755,"('to', 'your')",5
1756,"('an', 'issue')",5
1757,"('we', 'love')",5
1758,"('menu', 'is')",5
1759,"('it', ""isn't"")",5
1760,"('for', 'over')",5
1761,"('top', 'notch')",5
1762,"('lunch', 'i')",5
1763,"('great', 'job')",5
1764,"('door', 'and')",5
1765,"('sandwich', 'which')",5
1766,"('work', 'in')",5
1767,"('a', 'refund')",5
1768,"('the', 'oven')",5
1769,"('tomatoes', 'red')",5
1770,"('ranch', 'dressing')",5
1771,"('coupon', 'for')",5
1772,"('not', 'one')",5
1773,"('to', 'leave')",5
1774,"('the', 'customers')",5
1775,"('food', 'poisoning')",5
1776,"('i', ""wasn't"")",5
1777,"(""it's"", 'clean')",5
1778,"('wanted', 'on')",5
1779,"('up', 'at')",5
1780,"('with', 'that')",5
1781,"('counter', 'and')",5
1782,"('line', 'to')",5
